epoch,custom_KLD,loss,val_custom_KLD,val_loss
0,0.275918,0.8811217237473566,0.5668211,1.5913416492990602
1,0.13505007,0.6386118792803772,0.42927885,1.0757814638026348
2,0.10810125,0.5870380819617927,0.22763596,0.7985782623291016
3,0.119297,0.5673116668736263,0.15249425,0.620314212330492
4,0.10133605,0.5390148698896556,0.20729955,0.7007975245450998
5,0.089974776,0.5183658825628685,0.06417967,0.5186445225368846
6,0.08530663,0.5055400024115781,0.7435164,1.4440920703854911
7,0.088484935,0.5000477103250367,0.08316027,0.49539139518490083
8,0.08392233,0.48886885287570747,0.07726472,0.508076600182108
9,0.07742325,0.4808994743537593,0.060296148,0.4646294996851966
10,0.07212891,0.4699043339013537,0.16399382,0.6585703425077133
11,0.08047789,0.4690890662468873,0.1113347,0.4781899085808626
12,0.083998404,0.47933230139476396,0.16338383,0.7383186468830356
13,0.06486096,0.456842347786024,0.109973475,0.4807373316257031
14,0.06782717,0.44834367118098517,0.07567209,0.4966448120998614
15,0.05167114,0.42202493806422015,0.04794267,0.4158562883670196
16,0.051194075,0.4195055739704149,0.063016646,0.42006654385880476
17,0.04607909,0.4154232484631208,0.09022051,0.46741350543447385
18,0.050105315,0.41383980746780125,0.07569728,0.4142510521979559
19,0.041247938,0.41184397902968645,0.043869514,0.4253432287540271
20,0.043119323,0.4098938125875089,0.05570653,0.4224522907238502
21,0.04293721,0.4066395302226533,0.03620498,0.40463012753627003
22,0.04728392,0.40468354300632103,0.04630643,0.40926050417351
23,0.043379836,0.4041394251378584,0.037069824,0.39936407794167983
24,0.04208843,0.40352595926492246,0.049847186,0.41411530481272446
25,0.039750777,0.39964892424933324,0.04292248,0.3984586454573132
26,0.04077183,0.3992958300751009,0.041137695,0.4074996401479234
27,0.03519783,0.3964304913367544,0.056718893,0.42287234039533705
28,0.04538373,0.39887536365490456,0.07534648,0.46829753288458953
29,0.039807104,0.3956559692626392,0.055616252,0.4113294827989686
30,0.043080255,0.3960786895641001,0.037588548,0.4002539309072288
31,0.030499168,0.38471411829774,0.024138186,0.378788174230815
32,0.02662762,0.38326309721320223,0.028958684,0.38322127471754563
33,0.025593799,0.38255637200363785,0.0266119,0.3962199672476038
34,0.024310114,0.3818297590012158,0.02715692,0.383032148405587
35,0.025297701,0.3818143984198054,0.025459649,0.3768901334696518
36,0.026218083,0.3804001532398261,0.022309333,0.37883007681214964
37,0.023810158,0.379759518066784,0.02464104,0.3854438496100438
38,0.027320426,0.38148826854182527,0.026932064,0.380198269824445
39,0.026513334,0.37969539508030015,0.031678494,0.3838431597788097
40,0.024992255,0.3786381814644966,0.026282366,0.3751728743701786
41,0.025922453,0.3782489887112147,0.026708953,0.37798646647176704
42,0.030498408,0.37865961994572633,0.030538173,0.3809536156200227
43,0.0247436,0.37660430404014916,0.03993607,0.37790669262151183
44,0.024098568,0.37749080195442425,0.031151373,0.38714872319977006
45,0.02563086,0.37653876937829056,0.024071902,0.3765089458975441
46,0.020669801,0.37114942722119293,0.022608915,0.36925755512146724
